Shipment_ID,Origin,Destination,Transport_Mode,Cargo_Type,Weight_KG,Volume_CBM,Distance_KM,Container_Type,Fuel_Price,Season,Carrier,Transit_Days,Actual_Freight_Price_INR
SHP01661,Ahmedabad,Antwerp,Air,Pharmaceuticals,2985,12.31,10323,AIR_CARGO,105.96,Peak,Carrier_B,11,1007099
SHP01662,Kolkata,Jebel Ali,Air,General Cargo,1301,6.68,8145,AIR_CARGO,97.29,Peak,Carrier_E,9,504267
SHP01663,Pune,Rotterdam,Air,Machinery,4019,19.78,8607,AIR_CARGO,100.34,Normal,Carrier_E,10,571601
SHP01664,Cochin,Hamburg,Air,Automotive Parts,4391,21.59,4976,AIR_CARGO,83.39,Off_Peak,Carrier_E,6,379791
SHP01665,Visakhapatnam,London,Road,Electronics,13845,38.2,9783,LCL,107,Peak,Carrier_D,23,211205
SHP01666,Chennai,Colombo,Road,Food Products,1239,9.65,973,40FT_HC,76.65,Off_Peak,Carrier_B,5,26654
SHP01667,Chennai,Singapore,Sea,Electronics,4441,8.6,3317,40FT_HC,114.04,Off_Peak,Carrier_D,10,71005
SHP01668,Delhi,Los Angeles,Air,Furniture,2396,10.99,3046,AIR_CARGO,75.2,Normal,Carrier_D,5,225467
SHP01669,Ahmedabad,London,Sea,Pharmaceuticals,11466,25.85,8531,20FT,99.12,Peak,Carrier_C,20,178096
SHP01670,Cochin,Busan,Air,Textiles,4089,16.65,4601,AIR_CARGO,82.88,Off_Peak,Carrier_B,6,328378
SHP01671,Ahmedabad,Jebel Ali,Road,General Cargo,8916,23.89,11769,LCL,111.99,Off_Peak,Carrier_D,26,136227
SHP01672,Kolkata,Dubai,Road,Automotive Parts,4367,12.22,8244,40FT_HC,96.86,Peak,Carrier_A,19,240695
SHP01673,Visakhapatnam,New York,Sea,Pharmaceuticals,27231,57.47,9719,40FT_HC,105.04,Normal,Carrier_C,23,372000
SHP01674,Visakhapatnam,Busan,Sea,Food Products,18663,45.15,5936,20FT,88.83,Off_Peak,Carrier_D,15,115295
SHP01675,Pune,London,Air,Machinery,3833,18.27,9764,AIR_CARGO,112.42,Peak,Carrier_C,10,858289
SHP01676,Kolkata,Antwerp,Road,Furniture,4940,19.28,6816,40FT_HC,90.54,Off_Peak,Carrier_D,17,136706
SHP01677,Mumbai,Hamburg,Road,Food Products,2960,10.53,9606,LCL,78.83,Off_Peak,Carrier_A,22,77962
SHP01678,Hyderabad,New York,Air,Pharmaceuticals,3502,15.55,10670,AIR_CARGO,107.51,Normal,Carrier_C,12,915575
SHP01679,Chennai,Colombo,Air,General Cargo,521,2.24,959,AIR_CARGO,110.98,Off_Peak,Carrier_B,3,66729
SHP01680,Visakhapatnam,Los Angeles,Air,Solar Panels,4571,21.23,10843,AIR_CARGO,109.84,Peak,Carrier_B,11,1064335
SHP01681,Hyderabad,Dubai,Air,Machinery,3282,17.14,2654,AIR_CARGO,82.15,Peak,Carrier_B,5,322774
SHP01682,Ahmedabad,Los Angeles,Sea,Pharmaceuticals,4331,14.26,10392,LCL,109.33,Normal,Carrier_D,24,103745
SHP01683,Mumbai,Colombo,Road,Textiles,3303,14.83,1591,40FT,81.59,Peak,Carrier_B,7,60751
SHP01684,Delhi,Hamburg,Air,Machinery,2257,10.92,6701,AIR_CARGO,90.65,Normal,Carrier_C,9,389728
SHP01685,Ahmedabad,Busan,Road,General Cargo,8107,28.18,4155,40FT_HC,80.14,Off_Peak,Carrier_D,11,113791
SHP01686,Ahmedabad,Dubai,Sea,Pharmaceuticals,17020,32.76,1693,40FT,87.27,Off_Peak,Carrier_E,9,125059
SHP01687,Mumbai,Hamburg,Sea,Chemicals,8620,20.16,10130,40FT_HC,98,Off_Peak,Carrier_A,24,191965
SHP01688,Kolkata,New York,Road,Textiles,3819,14.85,15380,40FT,101.84,Peak,Carrier_B,35,355949
SHP01689,Hyderabad,Hamburg,Air,Food Products,3521,16.96,9925,AIR_CARGO,106.67,Off_Peak,Carrier_E,11,571046
SHP01690,Chennai,Colombo,Sea,Automotive Parts,5113,19.27,1005,40FT,110.08,Off_Peak,Carrier_A,7,51887
SHP01691,Ahmedabad,Hamburg,Road,Pharmaceuticals,8072,23.45,11714,40FT_HC,111.62,Peak,Carrier_B,26,463092
SHP01692,Kolkata,Colombo,Sea,Solar Panels,7340,22.52,2100,20FT,99.19,Off_Peak,Carrier_A,9,57393
SHP01693,Hyderabad,London,Sea,Furniture,20548,42.81,9956,40FT_HC,104.25,Normal,Carrier_E,22,236571
SHP01694,Hyderabad,Dubai,Sea,Automotive Parts,13209,25.98,2638,20FT,95.98,Off_Peak,Carrier_E,10,70182
SHP01695,Hyderabad,Hamburg,Air,Automotive Parts,3360,16.49,4326,AIR_CARGO,80.71,Peak,Carrier_B,6,429562
SHP01696,Visakhapatnam,Busan,Sea,General Cargo,18568,45.64,3515,20FT,77.2,Peak,Carrier_A,12,136341
SHP01697,Kolkata,Los Angeles,Air,General Cargo,1181,5.39,8743,AIR_CARGO,102.36,Peak,Carrier_C,10,569188
SHP01698,Pune,Los Angeles,Air,Furniture,3838,17.77,4606,AIR_CARGO,82.68,Peak,Carrier_C,6,445758
SHP01699,Pune,Busan,Air,General Cargo,3757,15.03,8430,AIR_CARGO,100.1,Peak,Carrier_B,10,697368
SHP01700,Kolkata,Busan,Air,Machinery,1552,6.31,5872,AIR_CARGO,87.53,Normal,Carrier_E,7,300334
SHP01701,Chennai,Singapore,Air,Textiles,563,3.05,3260,AIR_CARGO,86.34,Normal,Carrier_E,5,151851
SHP01702,Delhi,Busan,Sea,General Cargo,15991,40.12,10609,40FT_HC,110.27,Normal,Carrier_D,25,238068
SHP01703,Chennai,Dubai,Road,Automotive Parts,2092,6.21,3472,LCL,77.46,Off_Peak,Carrier_E,11,29937
SHP01704,Hyderabad,Shanghai,Road,Pharmaceuticals,9739,30.3,5278,40FT_HC,114.24,Peak,Carrier_C,13,281398
SHP01705,Visakhapatnam,Singapore,Sea,Automotive Parts,7881,15.19,10801,LCL,109.81,Peak,Carrier_E,24,114771
SHP01706,Visakhapatnam,Hamburg,Air,Machinery,4686,22.75,8159,AIR_CARGO,96.64,Normal,Carrier_D,9,602105
SHP01707,Delhi,Busan,Road,General Cargo,7277,25.74,8702,40FT_HC,99.42,Off_Peak,Carrier_B,21,191681
SHP01708,Pune,Antwerp,Air,Chemicals,3917,16.28,10237,AIR_CARGO,109.04,Peak,Carrier_B,11,1058772
SHP01709,Delhi,Singapore,Sea,Electronics,10849,20.54,4121,20FT,110.55,Normal,Carrier_B,12,96436
SHP01710,Chennai,Busan,Sea,Solar Panels,4978,20.22,6833,40FT_HC,91.95,Normal,Carrier_A,17,131942
SHP01711,Chennai,Busan,Sea,General Cargo,5402,20.98,10042,40FT,105.32,Off_Peak,Carrier_D,24,135522
SHP01712,Chennai,Antwerp,Air,Food Products,330,1.38,6787,AIR_CARGO,92.96,Peak,Carrier_C,8,371232
SHP01713,Pune,Dubai,Road,Solar Panels,11134,28.54,2011,LCL,86.91,Off_Peak,Carrier_A,7,58449
SHP01714,Kolkata,Los Angeles,Air,Solar Panels,1348,6.22,10828,AIR_CARGO,111.38,Peak,Carrier_B,12,844376
SHP01715,Kolkata,Jebel Ali,Road,Automotive Parts,4839,13.69,4265,20FT,80.92,Off_Peak,Carrier_C,12,64395
SHP01716,Kolkata,Busan,Sea,Pharmaceuticals,7327,24.34,11528,20FT,113.48,Normal,Carrier_C,27,178465
SHP01717,Pune,Hamburg,Air,Electronics,3668,18.01,10455,AIR_CARGO,104.55,Peak,Carrier_C,12,963131
SHP01718,Pune,Busan,Sea,Automotive Parts,22533,52.34,6955,40FT_HC,93.47,Normal,Carrier_A,17,257300
SHP01719,Kolkata,Rotterdam,Road,Furniture,4552,13.55,11846,20FT,105.96,Normal,Carrier_D,27,180635
SHP01720,Delhi,Los Angeles,Sea,Food Products,13648,31.03,8467,40FT,98.24,Peak,Carrier_B,20,208501
SHP01721,Mumbai,Singapore,Road,Electronics,2561,6.5,4226,40FT_HC,96.02,Normal,Carrier_B,11,106983
SHP01722,Ahmedabad,Rotterdam,Road,Food Products,7844,21.7,9758,LCL,93.4,Off_Peak,Carrier_C,22,102621
SHP01723,Visakhapatnam,Jebel Ali,Sea,Automotive Parts,27542,52.74,7402,40FT_HC,95.28,Off_Peak,Carrier_A,18,252769
SHP01724,Hyderabad,Dubai,Sea,Chemicals,14415,27.36,2741,20FT,107.73,Peak,Carrier_A,9,133244
SHP01725,Chennai,Dubai,Road,Electronics,1666,5.16,3364,20FT,77.96,Peak,Carrier_C,10,57775
SHP01726,Mumbai,Hamburg,Sea,Food Products,8410,19.35,9883,40FT_HC,97.1,Off_Peak,Carrier_E,23,138423
SHP01727,Bengaluru,London,Sea,Chemicals,12243,27.98,10778,40FT_HC,87.02,Peak,Carrier_D,25,271574
SHP01728,Kolkata,New York,Sea,Textiles,10505,26.21,14768,40FT_HC,100.87,Normal,Carrier_A,33,250958
SHP01729,Visakhapatnam,Singapore,Road,Food Products,13628,34.37,3708,40FT,77.7,Peak,Carrier_C,11,169648
SHP01730,Mumbai,Jebel Ali,Road,Textiles,3188,9.68,1932,40FT_HC,86.09,Peak,Carrier_D,7,66450
SHP01731,Ahmedabad,London,Road,Electronics,8870,25.73,8387,LCL,97.96,Off_Peak,Carrier_A,20,115372
SHP01732,Visakhapatnam,Singapore,Sea,Pharmaceuticals,27832,50.97,10753,40FT,110.57,Off_Peak,Carrier_B,26,323940
SHP01733,Bengaluru,Hamburg,Road,Pharmaceuticals,5070,15.54,6736,40FT_HC,92.49,Normal,Carrier_E,17,187751
SHP01734,Bengaluru,Dubai,Air,Furniture,1932,10.14,3167,AIR_CARGO,83.46,Off_Peak,Carrier_B,5,194738
SHP01735,Mumbai,Antwerp,Air,Electronics,1072,4.44,4932,AIR_CARGO,82.78,Off_Peak,Carrier_C,7,243971
SHP01736,Bengaluru,Busan,Sea,Furniture,13577,36.4,9723,40FT,102.85,Normal,Carrier_A,22,206364
SHP01737,Bengaluru,Los Angeles,Road,Pharmaceuticals,5033,16.76,16128,40FT_HC,89.61,Peak,Carrier_B,35,467583
SHP01738,Ahmedabad,Dubai,Road,Automotive Parts,9060,23.79,1791,40FT_HC,99.99,Peak,Carrier_D,6,125519
SHP01739,Pune,Singapore,Sea,Machinery,6022,11.74,4663,LCL,90.22,Normal,Carrier_A,14,46566
SHP01740,Cochin,Singapore,Air,Furniture,4117,22.23,3610,AIR_CARGO,77.66,Peak,Carrier_B,5,413802
SHP01741,Mumbai,Hamburg,Road,Furniture,3108,10.85,10363,40FT,102.4,Off_Peak,Carrier_C,23,176416
SHP01742,Ahmedabad,Singapore,Sea,Electronics,11073,20.18,11034,20FT,110.86,Off_Peak,Carrier_B,26,143886
SHP01743,Pune,Los Angeles,Sea,Automotive Parts,21430,45.94,5532,40FT_HC,86.92,Peak,Carrier_E,14,247558
SHP01744,Mumbai,Rotterdam,Air,General Cargo,764,3.84,10092,AIR_CARGO,77.92,Normal,Carrier_E,11,394242
SHP01745,Cochin,Singapore,Road,Chemicals,12169,30.79,4599,LCL,81.76,Off_Peak,Carrier_E,12,82749
SHP01746,Cochin,Colombo,Road,Electronics,13291,39.6,5466,20FT,85.74,Normal,Carrier_A,14,153594
SHP01747,Hyderabad,Los Angeles,Air,Automotive Parts,3200,14.7,15242,AIR_CARGO,109.84,Off_Peak,Carrier_C,16,888311
SHP01748,Kolkata,Hamburg,Sea,General Cargo,9943,22.11,8339,40FT_HC,99.03,Off_Peak,Carrier_B,21,137464
SHP01749,Cochin,Colombo,Road,Pharmaceuticals,13128,39.42,9187,LCL,101.01,Peak,Carrier_C,22,217513
SHP01750,Kolkata,Hamburg,Air,Furniture,1501,7.23,8968,AIR_CARGO,99.67,Normal,Carrier_E,10,475898
SHP01751,Bengaluru,Los Angeles,Air,Pharmaceuticals,1645,7.6,15757,AIR_CARGO,99,Peak,Carrier_C,16,1247901
SHP01752,Chennai,Shanghai,Road,Furniture,800,7.63,5529,LCL,104.92,Normal,Carrier_C,14,60341
SHP01753,Mumbai,Busan,Sea,Food Products,3992,18.98,10899,20FT,108.03,Normal,Carrier_B,24,113955
SHP01754,Delhi,Rotterdam,Sea,Machinery,14579,30.36,7168,40FT_HC,83.58,Off_Peak,Carrier_D,18,143486
SHP01755,Bengaluru,Dubai,Sea,Pharmaceuticals,13077,24.84,3088,40FT,109.61,Normal,Carrier_C,11,143700
SHP01756,Kolkata,Rotterdam,Road,Furniture,4708,14.35,12276,40FT_HC,106.88,Normal,Carrier_A,28,280961
SHP01757,Delhi,Singapore,Road,Chemicals,6404,16.51,4039,40FT_HC,87.4,Peak,Carrier_E,11,153839
SHP01758,Delhi,Antwerp,Air,Pharmaceuticals,2421,9.97,3933,AIR_CARGO,79.69,Off_Peak,Carrier_C,6,293269
SHP01759,Ahmedabad,Rotterdam,Air,Automotive Parts,2661,13.13,9658,AIR_CARGO,93.2,Normal,Carrier_A,11,632438
SHP01760,Kolkata,Colombo,Air,Furniture,1136,4.8,1995,AIR_CARGO,78.88,Off_Peak,Carrier_B,4,111265
SHP01761,Hyderabad,London,Air,General Cargo,3208,15.01,10168,AIR_CARGO,107.65,Peak,Carrier_C,12,820620
SHP01762,Pune,Jebel Ali,Sea,Textiles,22203,42.56,5235,40FT_HC,85.09,Off_Peak,Carrier_C,15,165581
SHP01763,Delhi,Singapore,Air,Textiles,2295,12.72,4005,AIR_CARGO,89.61,Off_Peak,Carrier_E,6,244054
SHP01764,Visakhapatnam,Jebel Ali,Sea,Chemicals,25907,49.92,7328,40FT,94.17,Off_Peak,Carrier_B,19,239150
SHP01765,Delhi,Jebel Ali,Sea,Automotive Parts,15841,31.5,5164,40FT_HC,85.77,Normal,Carrier_D,14,164684
SHP01766,Hyderabad,Hamburg,Air,Pharmaceuticals,3286,15.81,4389,AIR_CARGO,80.88,Off_Peak,Carrier_B,6,368658
SHP01767,Kolkata,Dubai,Road,Chemicals,3617,9.87,9222,20FT,102.3,Normal,Carrier_B,22,162607
SHP01768,Pune,New York,Air,General Cargo,3685,16.62,12796,AIR_CARGO,101.43,Off_Peak,Carrier_B,13,702967
SHP01769,Pune,Rotterdam,Road,Chemicals,11850,31.75,8188,40FT,99.93,Normal,Carrier_C,20,269887
SHP01770,Ahmedabad,Jebel Ali,Sea,General Cargo,17554,34.54,5812,40FT,88.08,Off_Peak,Carrier_A,16,144714
SHP01771,Pune,Dubai,Air,Food Products,3726,19.9,2026,AIR_CARGO,82.05,Peak,Carrier_D,4,326180
SHP01772,Visakhapatnam,Colombo,Road,Furniture,14332,42.25,5597,LCL,87.26,Off_Peak,Carrier_B,15,88669
SHP01773,Chennai,Antwerp,Sea,Furniture,5526,20.53,4228,40FT_HC,79.57,Peak,Carrier_D,12,100409
SHP01774,Pune,Rotterdam,Air,Pharmaceuticals,3772,18.62,9939,AIR_CARGO,104.93,Off_Peak,Carrier_A,11,795129
SHP01775,Pune,Shanghai,Sea,Machinery,14955,35.81,8758,20FT,98.91,Off_Peak,Carrier_B,21,122734
SHP01776,Kolkata,Antwerp,Sea,Pharmaceuticals,10390,29.69,9917,40FT,105.77,Normal,Carrier_C,23,229534
SHP01777,Visakhapatnam,Singapore,Air,Chemicals,4918,26.96,10710,AIR_CARGO,110.72,Peak,Carrier_D,12,1197356
SHP01778,Visakhapatnam,Rotterdam,Air,Textiles,4760,23.76,9869,AIR_CARGO,106.1,Off_Peak,Carrier_A,11,679055
SHP01779,Pune,Antwerp,Road,Pharmaceuticals,11283,35.34,4329,20FT,80.75,Normal,Carrier_A,12,139071
SHP01780,Chennai,Los Angeles,Sea,Solar Panels,6351,18.18,16433,40FT_HC,98.99,Normal,Carrier_B,35,254775
SHP01781,Hyderabad,London,Road,General Cargo,10231,29.38,4778,20FT,83.8,Peak,Carrier_A,12,129546
SHP01782,Visakhapatnam,Dubai,Road,Food Products,13682,35.22,10981,20FT,111.22,Off_Peak,Carrier_A,25,203450
SHP01783,Chennai,Los Angeles,Sea,Furniture,916,8.48,15204,LCL,101.09,Off_Peak,Carrier_D,32,84152
SHP01784,Pune,Los Angeles,Air,Machinery,4016,18.24,6559,AIR_CARGO,90.76,Off_Peak,Carrier_E,9,402245
SHP01785,Ahmedabad,Los Angeles,Air,Chemicals,2921,13.54,9684,AIR_CARGO,104.84,Normal,Carrier_D,11,769665
SHP01786,Mumbai,Hamburg,Sea,Textiles,4473,12.99,9821,20FT,76.61,Peak,Carrier_D,22,97564
SHP01787,Visakhapatnam,New York,Sea,Electronics,7641,21.73,5217,LCL,84.87,Off_Peak,Carrier_E,14,53643
SHP01788,Mumbai,Singapore,Air,Electronics,796,4.33,4174,AIR_CARGO,86.75,Off_Peak,Carrier_A,6,217945
SHP01789,Bengaluru,Jebel Ali,Air,Textiles,2020,10.29,7279,AIR_CARGO,93.89,Normal,Carrier_E,9,407618
SHP01790,Chennai,Los Angeles,Sea,Furniture,554,7.73,16258,LCL,92.2,Off_Peak,Carrier_E,35,76433
SHP01791,Visakhapatnam,Busan,Road,Pharmaceuticals,14777,44.89,8824,40FT_HC,102.01,Off_Peak,Carrier_A,22,319428
SHP01792,Kolkata,Busan,Air,Furniture,1145,4.67,4942,AIR_CARGO,84.75,Normal,Carrier_A,7,258413
SHP01793,Chennai,Los Angeles,Road,Electronics,2172,9.81,16165,40FT_HC,98.21,Peak,Carrier_D,36,432272
SHP01794,Pune,Rotterdam,Road,Electronics,11144,30.11,11889,LCL,112.03,Normal,Carrier_D,27,193624
SHP01795,Cochin,Antwerp,Sea,Textiles,16448,40.33,7690,20FT,96.17,Off_Peak,Carrier_A,19,125024
SHP01796,Bengaluru,Singapore,Sea,Furniture,2899,5.94,3530,LCL,89.27,Off_Peak,Carrier_D,10,24476
SHP01797,Chennai,Rotterdam,Air,Solar Panels,227,1.12,11246,AIR_CARGO,91.13,Off_Peak,Carrier_E,12,472858
SHP01798,Visakhapatnam,London,Road,General Cargo,14410,39.51,4981,40FT,82.77,Peak,Carrier_E,13,197553
SHP01799,Kolkata,Singapore,Air,Electronics,1312,7.13,2526,AIR_CARGO,92.09,Peak,Carrier_C,4,243419
SHP01800,Delhi,Dubai,Sea,Pharmaceuticals,14630,28.4,2247,40FT_HC,80.89,Peak,Carrier_A,10,183607
SHP01801,Visakhapatnam,Antwerp,Air,Solar Panels,4877,20.12,11917,AIR_CARGO,114.04,Normal,Carrier_A,13,1032081
SHP01802,Mumbai,Hamburg,Air,General Cargo,667,3.21,9618,AIR_CARGO,107.25,Normal,Carrier_A,10,531143
SHP01803,Mumbai,Busan,Sea,Pharmaceuticals,6547,23.43,7871,40FT_HC,95.3,Peak,Carrier_D,19,210088
SHP01804,Kolkata,Jebel Ali,Air,Pharmaceuticals,1177,5.99,6679,AIR_CARGO,92.48,Peak,Carrier_B,8,546654
SHP01805,Hyderabad,Hamburg,Sea,Furniture,20445,41.48,8496,40FT_HC,100.81,Normal,Carrier_E,20,219783
SHP01806,Delhi,Rotterdam,Road,Automotive Parts,7418,21.09,7057,40FT_HC,88.65,Normal,Carrier_D,18,182412
SHP01807,Hyderabad,Jebel Ali,Road,Solar Panels,9302,25.08,2856,40FT,79.68,Off_Peak,Carrier_C,9,100938
SHP01808,Ahmedabad,Jebel Ali,Air,Textiles,2720,13.92,10219,AIR_CARGO,108.31,Normal,Carrier_C,11,648395
SHP01809,Cochin,New York,Air,Solar Panels,4346,19.55,9408,AIR_CARGO,102.03,Normal,Carrier_D,10,745174
SHP01810,Visakhapatnam,Singapore,Air,Machinery,4979,26.8,8419,AIR_CARGO,99.21,Peak,Carrier_B,10,778523
SHP01811,Mumbai,Los Angeles,Air,Pharmaceuticals,702,3.19,15257,AIR_CARGO,84.39,Normal,Carrier_C,15,833448
SHP01812,Visakhapatnam,Hamburg,Sea,Pharmaceuticals,18277,37.86,6286,20FT,88.64,Normal,Carrier_C,16,162689
SHP01813,Delhi,Los Angeles,Air,Food Products,2292,10.47,4898,AIR_CARGO,83.66,Normal,Carrier_B,6,305001
SHP01814,Kolkata,Jebel Ali,Sea,Food Products,9385,19.81,9819,40FT,106.07,Peak,Carrier_D,22,194600
SHP01815,Delhi,Rotterdam,Air,Textiles,2520,12.57,7311,AIR_CARGO,99.13,Off_Peak,Carrier_B,9,418497
SHP01816,Bengaluru,Singapore,Sea,Textiles,8747,16.1,3484,20FT,79.41,Peak,Carrier_E,11,68537
SHP01817,Chennai,Busan,Sea,Food Products,4566,19.87,6660,40FT_HC,90.58,Normal,Carrier_B,17,107895
SHP01818,Mumbai,Dubai,Air,Food Products,769,4.04,2023,AIR_CARGO,94.84,Off_Peak,Carrier_E,5,110056
SHP01819,Mumbai,Hamburg,Air,Textiles,759,3.67,10037,AIR_CARGO,83.02,Peak,Carrier_A,11,533533
SHP01820,Chennai,Colombo,Road,Pharmaceuticals,1139,8.99,932,40FT_HC,90.21,Peak,Carrier_B,5,47487
SHP01821,Hyderabad,Busan,Sea,Automotive Parts,19669,46.87,10722,40FT,107.33,Normal,Carrier_B,25,264417
SHP01822,Pune,Jebel Ali,Air,General Cargo,3738,19.22,6692,AIR_CARGO,92.95,Peak,Carrier_A,8,590516
SHP01823,Mumbai,Busan,Air,Electronics,773,3.09,5679,AIR_CARGO,86.65,Off_Peak,Carrier_A,7,283117
SHP01824,Pune,Shanghai,Sea,General Cargo,22329,49.3,11348,40FT_HC,110.9,Normal,Carrier_D,26,289791
SHP01825,Visakhapatnam,Dubai,Air,Furniture,4711,24.76,8888,AIR_CARGO,103.14,Peak,Carrier_D,10,811453
SHP01826,Ahmedabad,Colombo,Sea,Food Products,12686,32.87,2049,20FT,95.95,Normal,Carrier_D,9,77058
SHP01827,Bengaluru,Rotterdam,Air,Chemicals,1927,9.52,11168,AIR_CARGO,93.78,Peak,Carrier_C,12,864969
SHP01828,Mumbai,Busan,Sea,Furniture,1940,14.88,8841,LCL,100.59,Off_Peak,Carrier_D,21,56901
SHP01829,Hyderabad,Singapore,Road,Electronics,9567,24.01,3761,40FT,88.9,Peak,Carrier_D,11,164732
SHP01830,Pune,Rotterdam,Road,Food Products,11398,30.64,3444,40FT_HC,76.69,Normal,Carrier_D,10,134307
SHP01831,Kolkata,Dubai,Air,Textiles,1423,7.46,9695,AIR_CARGO,104.63,Normal,Carrier_B,11,544256
SHP01832,Cochin,Jebel Ali,Air,Food Products,4495,22.94,4601,AIR_CARGO,81.49,Normal,Carrier_A,6,415124
SHP01833,Bengaluru,Singapore,Air,Chemicals,1956,10.82,3594,AIR_CARGO,91.36,Normal,Carrier_D,5,314349
SHP01834,Cochin,Colombo,Air,General Cargo,4451,18.69,3934,AIR_CARGO,78.7,Off_Peak,Carrier_E,6,299498
SHP01835,Pune,London,Air,Solar Panels,3613,17.12,9534,AIR_CARGO,82.77,Normal,Carrier_E,10,580502
SHP01836,Cochin,New York,Road,Electronics,12644,36.44,7371,LCL,95.35,Off_Peak,Carrier_B,18,115472
SHP01837,Hyderabad,New York,Road,Chemicals,9414,28.82,4432,40FT_HC,81.96,Peak,Carrier_B,12,206431
SHP01838,Hyderabad,Shanghai,Sea,Pharmaceuticals,5021,17.38,5283,LCL,98.75,Normal,Carrier_B,15,66676
SHP01839,Visakhapatnam,Colombo,Sea,Solar Panels,27030,58.51,8411,40FT_HC,100.2,Normal,Carrier_E,21,294303
SHP01840,Hyderabad,Jebel Ali,Sea,Chemicals,20498,39.75,2613,40FT_HC,78.13,Peak,Carrier_B,9,224626
SHP01841,Visakhapatnam,Antwerp,Sea,Textiles,27650,61.11,5121,40FT,84.19,Normal,Carrier_B,13,222297
SHP01842,Bengaluru,Busan,Road,Textiles,5186,20.35,7592,40FT_HC,94.36,Off_Peak,Carrier_E,18,145367
SHP01843,Kolkata,New York,Sea,Electronics,9813,25.43,14556,40FT_HC,107.75,Off_Peak,Carrier_C,31,243075
SHP01844,Delhi,Singapore,Sea,Pharmaceuticals,15037,28.23,4079,40FT_HC,104.42,Peak,Carrier_A,12,228103
SHP01845,Pune,London,Road,Chemicals,11206,31.46,9882,40FT_HC,77.11,Normal,Carrier_A,23,284163
SHP01846,Mumbai,Antwerp,Air,Furniture,1098,4.51,8431,AIR_CARGO,97.51,Off_Peak,Carrier_C,10,385036
SHP01847,Delhi,Singapore,Air,General Cargo,2260,12.24,4350,AIR_CARGO,104.27,Off_Peak,Carrier_D,6,289953
SHP01848,Visakhapatnam,Singapore,Sea,General Cargo,7910,14.43,8525,LCL,100.36,Normal,Carrier_C,20,74092
SHP01849,Cochin,London,Sea,Furniture,17035,36,3190,20FT,75.55,Peak,Carrier_A,10,120123
SHP01850,Pune,Singapore,Road,Automotive Parts,11744,29.68,4556,LCL,82.39,Off_Peak,Carrier_C,12,75770
SHP01851,Cochin,Los Angeles,Sea,Solar Panels,23987,50.46,9300,40FT,103.67,Off_Peak,Carrier_D,21,239294
SHP01852,Hyderabad,Antwerp,Sea,Textiles,5417,20.37,3701,LCL,77.45,Off_Peak,Carrier_E,11,34274
SHP01853,Ahmedabad,Jebel Ali,Air,Automotive Parts,2687,13.98,8257,AIR_CARGO,98.66,Off_Peak,Carrier_C,10,494740
SHP01854,Chennai,London,Air,Textiles,428,2.01,10847,AIR_CARGO,97.25,Off_Peak,Carrier_D,12,456293
SHP01855,Delhi,London,Air,Electronics,2378,11.08,6803,AIR_CARGO,109.11,Normal,Carrier_E,8,504068
SHP01856,Visakhapatnam,Rotterdam,Road,Furniture,14405,38.15,4249,20FT,80.72,Off_Peak,Carrier_E,12,95864
SHP01857,Delhi,Antwerp,Sea,Automotive Parts,14198,36.24,6684,40FT_HC,92.12,Peak,Carrier_D,17,219897
SHP01858,Kolkata,New York,Road,Furniture,4896,17.17,14591,40FT_HC,79.96,Off_Peak,Carrier_E,33,211654
SHP01859,Bengaluru,Shanghai,Air,Chemicals,1705,7.44,6684,AIR_CARGO,90.99,Off_Peak,Carrier_A,8,415942
SHP01860,Ahmedabad,Dubai,Air,General Cargo,2759,14.68,1755,AIR_CARGO,84.43,Peak,Carrier_B,4,251050
SHP01861,Mumbai,Dubai,Road,Electronics,2507,7.52,1999,40FT,78.72,Normal,Carrier_A,7,54284
SHP01862,Kolkata,Singapore,Sea,General Cargo,5688,11.15,2593,20FT,85,Off_Peak,Carrier_C,9,36285
SHP01863,Cochin,Jebel Ali,Air,Pharmaceuticals,4377,22.18,5813,AIR_CARGO,86.72,Off_Peak,Carrier_E,8,500035
SHP01864,Pune,Colombo,Sea,Automotive Parts,5789,20.34,7745,LCL,96.1,Normal,Carrier_E,20,68471
SHP01865,Hyderabad,Shanghai,Sea,Pharmaceuticals,19887,44.45,5489,40FT_HC,85.03,Normal,Carrier_E,14,225781
SHP01866,Visakhapatnam,Singapore,Air,Automotive Parts,4994,27.23,4661,AIR_CARGO,82.38,Peak,Carrier_A,6,576978
SHP01867,Bengaluru,Dubai,Air,Pharmaceuticals,1624,8.71,2970,AIR_CARGO,97.53,Normal,Carrier_B,5,283337
SHP01868,Ahmedabad,Singapore,Road,Chemicals,8631,21.63,11717,20FT,114,Peak,Carrier_D,26,307842
SHP01869,Hyderabad,Los Angeles,Sea,Food Products,19275,41.68,14908,40FT,103.61,Off_Peak,Carrier_A,32,256581
SHP01870,Kolkata,Jebel Ali,Road,Furniture,4964,14.14,4188,40FT_HC,79.9,Normal,Carrier_A,11,102568
SHP01871,Delhi,Singapore,Sea,Electronics,13923,25.58,4289,40FT_HC,79.44,Off_Peak,Carrier_D,14,126417
SHP01872,Hyderabad,Rotterdam,Sea,Electronics,5218,13.28,11232,LCL,80.47,Peak,Carrier_A,26,102609
SHP01873,Chennai,Antwerp,Air,General Cargo,429,1.79,9842,AIR_CARGO,105.88,Peak,Carrier_E,11,589937
